Date, Open, High, Low, Close
01/25/19, 1.1307, 1.1419, 1.1300, 1.1413
01/24/19, 1.1381, 1.1393, 1.1289, 1.1306
01/23/19, 1.1360, 1.1396, 1.1352, 1.1381
01/22/19, 1.1364, 1.1381, 1.1337, 1.1361
01/21/19, 1.1363, 1.1392, 1.1358, 1.1366
01/18/19, 1.1389, 1.1412, 1.1354, 1.1363
01/17/19, 1.1390, 1.1406, 1.1372, 1.1392
01/16/19, 1.1412, 1.1424, 1.1378, 1.1393
01/15/19, 1.1470, 1.1491, 1.1382, 1.1415
01/14/19, 1.1468, 1.1483, 1.1450, 1.1471
01/11/19, 1.1501, 1.1541, 1.1453, 1.1468
01/10/19, 1.1542, 1.1571, 1.1486, 1.1500
01/09/19, 1.1442, 1.1556, 1.1437, 1.1544
01/08/19, 1.1474, 1.1485, 1.1422, 1.1442
01/07/19, 1.1398, 1.1484, 1.1398, 1.1476
01/04/19, 1.1394, 1.1420, 1.1346, 1.1398
01/03/19, 1.1344, 1.1412, 1.1306, 1.1395
01/02/19, 1.1464, 1.1498, 1.1325, 1.1343
01/01/19, 1.1467, 1.1585, 1.1446, 1.1465
12/31/18, 1.1442, 1.1469, 1.1421, 1.1469
12/28/18, 1.1430, 1.1478, 1.1425, 1.1442
12/27/18, 1.1355, 1.1455, 1.1353, 1.1433
12/26/18, 1.1394, 1.1421, 1.1343, 1.1353
12/25/18, 1.1404, 1.1424, 1.1365, 1.1395
12/24/18, 1.1369, 1.1440, 1.1369, 1.1401
12/21/18, 1.1445, 1.1475, 1.1356, 1.1369
12/20/18, 1.1378, 1.1486, 1.1372, 1.1447
12/19/18, 1.1362, 1.1441, 1.1361, 1.1379
12/18/18, 1.1348, 1.1403, 1.1338, 1.1361
12/17/18, 1.1308, 1.1360, 1.1303, 1.1347
12/14/18, 1.1364, 1.1374, 1.1269, 1.1308
12/13/18, 1.1368, 1.1394, 1.1332, 1.1358
12/12/18, 1.1318, 1.1387, 1.1315, 1.1369
12/11/18, 1.1357, 1.1401, 1.1306, 1.1319
12/10/18, 1.1386, 1.1443, 1.1350, 1.1358
12/07/18, 1.1377, 1.1423, 1.1361, 1.1386
12/06/18, 1.1344, 1.1413, 1.1322, 1.1379
12/05/18, 1.1342, 1.1361, 1.1317, 1.1343
12/04/18, 1.1356, 1.1419, 1.1321, 1.1343
12/03/18, 1.1320, 1.1381, 1.1320, 1.1354
11/30/18, 1.1396, 1.1401, 1.1305, 1.1320
11/29/18, 1.1365, 1.1402, 1.1348, 1.1394
11/28/18, 1.1288, 1.1387, 1.1267, 1.1367
11/27/18, 1.1328, 1.1345, 1.1278, 1.1293
11/26/18, 1.1339, 1.1383, 1.1324, 1.1327
11/23/18, 1.1402, 1.1421, 1.1327, 1.1339
11/22/18, 1.1386, 1.1434, 1.1381, 1.1403
11/21/18, 1.1372, 1.1424, 1.1365, 1.1384
11/20/18, 1.1454, 1.1474, 1.1359, 1.1369
11/19/18, 1.1418, 1.1464, 1.1394, 1.1455
11/16/18, 1.1328, 1.1421, 1.1321, 1.1418
11/15/18, 1.1309, 1.1361, 1.1275, 1.1332
11/14/18, 1.1292, 1.1347, 1.1263, 1.1312
11/13/18, 1.1219, 1.1295, 1.1217, 1.1289
11/12/18, 1.1336, 1.1336, 1.1216, 1.1220
11/09/18, 1.1362, 1.1370, 1.1319, 1.1336
11/08/18, 1.1427, 1.1446, 1.1353, 1.1364
11/07/18, 1.1428, 1.1501, 1.1398, 1.1425
11/06/18, 1.1408, 1.1440, 1.1393, 1.1426
11/05/18, 1.1387, 1.1424, 1.1356, 1.1407
11/02/18, 1.1409, 1.1458, 1.1373, 1.1387
11/01/18, 1.1313, 1.1425, 1.1308, 1.1410
10/31/18, 1.1343, 1.1361, 1.1302, 1.1312
10/30/18, 1.1373, 1.1388, 1.1341, 1.1346
10/29/18, 1.1403, 1.1417, 1.1361, 1.1374
10/26/18, 1.1375, 1.1421, 1.1336, 1.1403
10/25/18, 1.1393, 1.1432, 1.1357, 1.1377
10/24/18, 1.1473, 1.1477, 1.1381, 1.1394
10/23/18, 1.1464, 1.1491, 1.1440, 1.1470
10/22/18, 1.1514, 1.1551, 1.1457, 1.1466
10/19/18, 1.1455, 1.1535, 1.1434, 1.1514
10/18/18, 1.1502, 1.1527, 1.1449, 1.1453
10/17/18, 1.1574, 1.1585, 1.1497, 1.1502
10/16/18, 1.1582, 1.1622, 1.1565, 1.1577
10/15/18, 1.1560, 1.1606, 1.1542, 1.1580
10/12/18, 1.1592, 1.1611, 1.1536, 1.1560
10/11/18, 1.1522, 1.1600, 1.1520, 1.1596
10/10/18, 1.1490, 1.1546, 1.1480, 1.1520
10/09/18, 1.1491, 1.1503, 1.1433, 1.1493
10/08/18, 1.1522, 1.1530, 1.1461, 1.1493
10/05/18, 1.1514, 1.1544, 1.1484, 1.1522
10/04/18, 1.1479, 1.1541, 1.1463, 1.1516
10/03/18, 1.1547, 1.1595, 1.1465, 1.1480
10/02/18, 1.1580, 1.1582, 1.1505, 1.1548
10/01/18, 1.1604, 1.1624, 1.1563, 1.1578
09/28/18, 1.1641, 1.1652, 1.1570, 1.1604
09/27/18, 1.1740, 1.1759, 1.1639, 1.1643
09/26/18, 1.1768, 1.1799, 1.1726, 1.1742
09/25/18, 1.1749, 1.1793, 1.1731, 1.1766
09/24/18, 1.1748, 1.1816, 1.1724, 1.1748
09/21/18, 1.1778, 1.1804, 1.1735, 1.1748
09/20/18, 1.1675, 1.1785, 1.1669, 1.1779
09/19/18, 1.1668, 1.1716, 1.1650, 1.1672
09/18/18, 1.1683, 1.1724, 1.1652, 1.1669
09/17/18, 1.1622, 1.1700, 1.1621, 1.1684
09/14/18, 1.1689, 1.1723, 1.1621, 1.1622
09/13/18, 1.1625, 1.1702, 1.1609, 1.1690
09/12/18, 1.1604, 1.1648, 1.1570, 1.1626
09/11/18, 1.1592, 1.1644, 1.1566, 1.1606
09/10/18, 1.1553, 1.1616, 1.1526, 1.1594
09/07/18, 1.1624, 1.1650, 1.1550, 1.1553
09/06/18, 1.1631, 1.1660, 1.1606, 1.1623
09/05/18, 1.1582, 1.1641, 1.1543, 1.1629
09/04/18, 1.1618, 1.1629, 1.1530, 1.1583
09/03/18, 1.1603, 1.1628, 1.1589, 1.1620
08/31/18, 1.1670, 1.1690, 1.1585, 1.1603
08/30/18, 1.1709, 1.1719, 1.1643, 1.1669
08/29/18, 1.1697, 1.1711, 1.1652, 1.1708
08/28/18, 1.1680, 1.1733, 1.1663, 1.1695
08/27/18, 1.1622, 1.1695, 1.1596, 1.1678
08/24/18, 1.1542, 1.1640, 1.1535, 1.1622
08/23/18, 1.1597, 1.1601, 1.1530, 1.1543
08/22/18, 1.1572, 1.1623, 1.1554, 1.1599
08/21/18, 1.1482, 1.1602, 1.1481, 1.1570
08/20/18, 1.1438, 1.1486, 1.1396, 1.1483
08/17/18, 1.1377, 1.1446, 1.1366, 1.1438
08/16/18, 1.1344, 1.1409, 1.1337, 1.1378
08/15/18, 1.1345, 1.1356, 1.1301, 1.1346
08/14/18, 1.1409, 1.1429, 1.1332, 1.1343
08/13/18, 1.1412, 1.1434, 1.1365, 1.1410
08/10/18, 1.1527, 1.1538, 1.1387, 1.1412
08/09/18, 1.1611, 1.1621, 1.1525, 1.1525
08/08/18, 1.1599, 1.1628, 1.1574, 1.1609
08/07/18, 1.1554, 1.1609, 1.1549, 1.1600
08/06/18, 1.1567, 1.1570, 1.1530, 1.1555
08/03/18, 1.1586, 1.1610, 1.1559, 1.1567
08/02/18, 1.1660, 1.1668, 1.1583, 1.1585
08/01/18, 1.1691, 1.1701, 1.1658, 1.1662
07/31/18, 1.1704, 1.1746, 1.1687, 1.1690
07/30/18, 1.1656, 1.1721, 1.1648, 1.1706
07/27/18, 1.1643, 1.1665, 1.1622, 1.1656
07/26/18, 1.1729, 1.1744, 1.1641, 1.1643
07/25/18, 1.1687, 1.1740, 1.1664, 1.1728
07/24/18, 1.1692, 1.1718, 1.1656, 1.1684
07/23/18, 1.1722, 1.1751, 1.1681, 1.1693
07/20/18, 1.1642, 1.1740, 1.1627, 1.1722
07/19/18, 1.1638, 1.1676, 1.1576, 1.1643
07/18/18, 1.1661, 1.1666, 1.1603, 1.1641
07/17/18, 1.1712, 1.1745, 1.1650, 1.1663
07/16/18, 1.1684, 1.1726, 1.1676, 1.1711
07/13/18, 1.1672, 1.1688, 1.1614, 1.1684
07/12/18, 1.1678, 1.1697, 1.1650, 1.1670
07/11/18, 1.1745, 1.1758, 1.1665, 1.1674
07/10/18, 1.1752, 1.1764, 1.1692, 1.1744
07/09/18, 1.1744, 1.1791, 1.1732, 1.1732
07/06/18, 1.1691, 1.1767, 1.1680, 1.1744
07/05/18, 1.1658, 1.1722, 1.1649, 1.1692
07/04/18, 1.1658, 1.1683, 1.1630, 1.1657
07/03/18, 1.1639, 1.1674, 1.1621, 1.1661
07/02/18, 1.1683, 1.1683, 1.1591, 1.1641
06/29/18, 1.1570, 1.1691, 1.1559, 1.1683
06/28/18, 1.1555, 1.1599, 1.1527, 1.1568
06/27/18, 1.1649, 1.1674, 1.1542, 1.1554
06/26/18, 1.1705, 1.1721, 1.1636, 1.1648
06/25/18, 1.1656, 1.1715, 1.1628, 1.1704
06/22/18, 1.1605, 1.1677, 1.1601, 1.1656
06/21/18, 1.1575, 1.1635, 1.1510, 1.1603
06/20/18, 1.1589, 1.1602, 1.1541, 1.1577
06/19/18, 1.1623, 1.1645, 1.1531, 1.1588
06/18/18, 1.1608, 1.1625, 1.1565, 1.1623
06/15/18, 1.1567, 1.1627, 1.1543, 1.1608
06/14/18, 1.1791, 1.1851, 1.1564, 1.1568
06/13/18, 1.1745, 1.1802, 1.1727, 1.1790
06/12/18, 1.1785, 1.1809, 1.1735, 1.1744
06/11/18, 1.1770, 1.1822, 1.1770, 1.1784
06/08/18, 1.1799, 1.1811, 1.1727, 1.1770
06/07/18, 1.1773, 1.1841, 1.1772, 1.1800
06/06/18, 1.1718, 1.1797, 1.1712, 1.1775
06/05/18, 1.1701, 1.1732, 1.1654, 1.1720
06/04/18, 1.1659, 1.1745, 1.1659, 1.1699
06/01/18, 1.1692, 1.1718, 1.1620, 1.1659
05/31/18, 1.1661, 1.1724, 1.1643, 1.1693
05/30/18, 1.1540, 1.1677, 1.1519, 1.1665
05/29/18, 1.1626, 1.1641, 1.1510, 1.1541
05/28/18, 1.1644, 1.1729, 1.1607, 1.1624
05/25/18, 1.1721, 1.1733, 1.1644, 1.1644
05/24/18, 1.1697, 1.1750, 1.1691, 1.1722
05/23/18, 1.1779, 1.1790, 1.1678, 1.1699
05/22/18, 1.1791, 1.1829, 1.1759, 1.1780
05/21/18, 1.1770, 1.1797, 1.1717, 1.1790
05/18/18, 1.1795, 1.1824, 1.1749, 1.1770
05/17/18, 1.1808, 1.1839, 1.1778, 1.1793
05/16/18, 1.1838, 1.1854, 1.1764, 1.1806
05/15/18, 1.1927, 1.1940, 1.1822, 1.1837
05/14/18, 1.1942, 1.1998, 1.1926, 1.1928
05/11/18, 1.1914, 1.1968, 1.1891, 1.1942
05/10/18, 1.1849, 1.1947, 1.1844, 1.1917
05/09/18, 1.1865, 1.1898, 1.1823, 1.1852
05/08/18, 1.1922, 1.1940, 1.1840, 1.1864
05/07/18, 1.1963, 1.1981, 1.1899, 1.1923
05/04/18, 1.1990, 1.1998, 1.1912, 1.1963
05/03/18, 1.1950, 1.2008, 1.1947, 1.1987
05/02/18, 1.1992, 1.2032, 1.1939, 1.1949
05/01/18, 1.2081, 1.2086, 1.1983, 1.1991
04/30/18, 1.2130, 1.2141, 1.2065, 1.2079
04/27/18, 1.2103, 1.2134, 1.2057, 1.2130
04/26/18, 1.2162, 1.2209, 1.2096, 1.2104
04/25/18, 1.2233, 1.2241, 1.2161, 1.2161
04/24/18, 1.2210, 1.2246, 1.2183, 1.2232
04/23/18, 1.2288, 1.2290, 1.2199, 1.2208
04/20/18, 1.2346, 1.2353, 1.2251, 1.2288
04/19/18, 1.2374, 1.2402, 1.2329, 1.2345
04/18/18, 1.2370, 1.2398, 1.2344, 1.2375
04/17/18, 1.2380, 1.2414, 1.2336, 1.2369
04/16/18, 1.2330, 1.2395, 1.2326, 1.2381
04/13/18, 1.2329, 1.2348, 1.2308, 1.2330
04/12/18, 1.2367, 1.2381, 1.2300, 1.2327
04/11/18, 1.2357, 1.2396, 1.2348, 1.2369
04/10/18, 1.2321, 1.2377, 1.2304, 1.2355
04/09/18, 1.2283, 1.2331, 1.2261, 1.2323
04/06/18, 1.2241, 1.2291, 1.2216, 1.2283
04/05/18, 1.2280, 1.2291, 1.2219, 1.2242
04/04/18, 1.2272, 1.2314, 1.2256, 1.2277
04/03/18, 1.2306, 1.2335, 1.2254, 1.2270
04/02/18, 1.2324, 1.2345, 1.2284, 1.2303
03/30/18, 1.2302, 1.2332, 1.2294, 1.2324
03/29/18, 1.2308, 1.2336, 1.2284, 1.2301
03/28/18, 1.2403, 1.2423, 1.2300, 1.2309
03/27/18, 1.2441, 1.2476, 1.2373, 1.2405
03/26/18, 1.2355, 1.2463, 1.2351, 1.2446
03/23/18, 1.2302, 1.2373, 1.2301, 1.2355
03/22/18, 1.2340, 1.2389, 1.2285, 1.2304
03/21/18, 1.2242, 1.2350, 1.2241, 1.2337
03/20/18, 1.2336, 1.2355, 1.2240, 1.2241
03/19/18, 1.2290, 1.2360, 1.2259, 1.2335
03/16/18, 1.2305, 1.2336, 1.2262, 1.2290
03/15/18, 1.2369, 1.2385, 1.2301, 1.2306
03/14/18, 1.2388, 1.2413, 1.2348, 1.2369
03/13/18, 1.2334, 1.2409, 1.2314, 1.2391
03/12/18, 1.2307, 1.2347, 1.2290, 1.2336
03/09/18, 1.2311, 1.2334, 1.2273, 1.2307
03/08/18, 1.2412, 1.2447, 1.2299, 1.2312
03/07/18, 1.2406, 1.2446, 1.2386, 1.2410
03/06/18, 1.2337, 1.2421, 1.2329, 1.2404
03/05/18, 1.2321, 1.2349, 1.2270, 1.2335
03/02/18, 1.2267, 1.2337, 1.2251, 1.2321
03/01/18, 1.2195, 1.2272, 1.2155, 1.2268
02/28/18, 1.2233, 1.2242, 1.2188, 1.2193
02/27/18, 1.2316, 1.2347, 1.2223, 1.2232
02/26/18, 1.2297, 1.2355, 1.2279, 1.2318
02/23/18, 1.2328, 1.2337, 1.2280, 1.2297
02/22/18, 1.2283, 1.2352, 1.2260, 1.2331
02/21/18, 1.2336, 1.2361, 1.2282, 1.2286
02/20/18, 1.2408, 1.2413, 1.2321, 1.2338
02/19/18, 1.2409, 1.2436, 1.2369, 1.2407
02/16/18, 1.2506, 1.2556, 1.2395, 1.2409
02/15/18, 1.2450, 1.2510, 1.2449, 1.2507
02/14/18, 1.2351, 1.2466, 1.2276, 1.2451
02/13/18, 1.2293, 1.2371, 1.2285, 1.2353
02/12/18, 1.2251, 1.2297, 1.2235, 1.2292
02/09/18, 1.2247, 1.2287, 1.2206, 1.2251
02/08/18, 1.2266, 1.2294, 1.2213, 1.2248
02/07/18, 1.2377, 1.2407, 1.2247, 1.2265
02/06/18, 1.2366, 1.2433, 1.2314, 1.2378
02/05/18, 1.2458, 1.2476, 1.2364, 1.2368
02/02/18, 1.2510, 1.2519, 1.2410, 1.2458
02/01/18, 1.2414, 1.2523, 1.2387, 1.2507
01/31/18, 1.2409, 1.2475, 1.2388, 1.2413
01/30/18, 1.2385, 1.2454, 1.2337, 1.2404
01/29/18, 1.2427, 1.2433, 1.2337, 1.2383
01/26/18, 1.2397, 1.2493, 1.2371, 1.2427
01/25/18, 1.2408, 1.2535, 1.2366, 1.2396
01/24/18, 1.2296, 1.2415, 1.2291, 1.2409
01/23/18, 1.2264, 1.2307, 1.2224, 1.2297
01/22/18, 1.2220, 1.2268, 1.2215, 1.2262
01/19/18, 1.2240, 1.2296, 1.2215, 1.2220
01/18/18, 1.2186, 1.2266, 1.2167, 1.2239
01/17/18, 1.2261, 1.2324, 1.2179, 1.2188
01/16/18, 1.2266, 1.2284, 1.2195, 1.2259
01/15/18, 1.2200, 1.2297, 1.2188, 1.2264
01/12/18, 1.2032, 1.2214, 1.2030, 1.2200
01/11/18, 1.1947, 1.2060, 1.1930, 1.2033
01/10/18, 1.1939, 1.2019, 1.1924, 1.1948
01/09/18, 1.1968, 1.1977, 1.1917, 1.1937
01/08/18, 1.2031, 1.2053, 1.1957, 1.1967
01/05/18, 1.2068, 1.2084, 1.2012, 1.2031
01/04/18, 1.1997, 1.2089, 1.1997, 1.2067
01/03/18, 1.2060, 1.2068, 1.2004, 1.2013
01/02/18, 1.2009, 1.2083, 1.2006, 1.2061
01/01/18, 1.2003, 1.2020, 1.1994, 1.2006
12/29/17, 1.1944, 1.2026, 1.1937, 1.2003
12/28/17, 1.1887, 1.1961, 1.1887, 1.1943
12/27/17, 1.1860, 1.1910, 1.1854, 1.1888
12/26/17, 1.1870, 1.1880, 1.1846, 1.1859
12/25/17, 1.1862, 1.1904, 1.1845, 1.1876
12/22/17, 1.1873, 1.1878, 1.1819, 1.1862
12/21/17, 1.1870, 1.1890, 1.1849, 1.1876
12/20/17, 1.1841, 1.1903, 1.1828, 1.1872
12/19/17, 1.1781, 1.1850, 1.1777, 1.1840
12/18/17, 1.1747, 1.1834, 1.1743, 1.1782
12/15/17, 1.1780, 1.1812, 1.1747, 1.1747
12/14/17, 1.1825, 1.1864, 1.1770, 1.1778
12/13/17, 1.1744, 1.1832, 1.1729, 1.1826
12/12/17, 1.1768, 1.1793, 1.1718, 1.1743
12/11/17, 1.1773, 1.1812, 1.1764, 1.1770
12/08/17, 1.1775, 1.1778, 1.1730, 1.1773
12/07/17, 1.1797, 1.1812, 1.1771, 1.1773
12/06/17, 1.1826, 1.1848, 1.1781, 1.1798
12/05/17, 1.1865, 1.1879, 1.1801, 1.1825
12/04/17, 1.1896, 1.1896, 1.1830, 1.1865
12/01/17, 1.1905, 1.1942, 1.1851, 1.1896
11/30/17, 1.1848, 1.1931, 1.1809, 1.1904
11/29/17, 1.1843, 1.1884, 1.1819, 1.1849
11/28/17, 1.1898, 1.1920, 1.1828, 1.1842
11/27/17, 1.1931, 1.1962, 1.1896, 1.1900
11/24/17, 1.1851, 1.1945, 1.1837, 1.1931
11/23/17, 1.1822, 1.1857, 1.1813, 1.1849
11/22/17, 1.1740, 1.1827, 1.1732, 1.1824
11/21/17, 1.1735, 1.1758, 1.1713, 1.1738
11/20/17, 1.1792, 1.1808, 1.1725, 1.1732
11/17/17, 1.1771, 1.1822, 1.1765, 1.1792
11/16/17, 1.1792, 1.1802, 1.1758, 1.1770
11/15/17, 1.1798, 1.1861, 1.1785, 1.1790
11/14/17, 1.1666, 1.1806, 1.1662, 1.1799
11/13/17, 1.1643, 1.1676, 1.1638, 1.1668
11/10/17, 1.1665, 1.1665, 1.1665, 1.1665
11/09/17, 1.1595, 1.1654, 1.1585, 1.1642
11/08/17, 1.1587, 1.1610, 1.1580, 1.1596
11/07/17, 1.1611, 1.1617, 1.1556, 1.1586
11/06/17, 1.1609, 1.1624, 1.1581, 1.1609
11/03/17, 1.1660, 1.1689, 1.1600, 1.1609
11/02/17, 1.1619, 1.1687, 1.1614, 1.1658
11/01/17, 1.1645, 1.1658, 1.1606, 1.1621
10/31/17, 1.1652, 1.1662, 1.1624, 1.1647
10/30/17, 1.1609, 1.1660, 1.1598, 1.1650
10/27/17, 1.1651, 1.1659, 1.1575, 1.1609
10/26/17, 1.1814, 1.1838, 1.1642, 1.1652
10/25/17, 1.1763, 1.1819, 1.1752, 1.1812
10/24/17, 1.1749, 1.1793, 1.1743, 1.1761
10/23/17, 1.1783, 1.1783, 1.1725, 1.1750
10/20/17, 1.1853, 1.1858, 1.1764, 1.1783
10/19/17, 1.1788, 1.1859, 1.1768, 1.1852
10/18/17, 1.1768, 1.1806, 1.1730, 1.1786
10/17/17, 1.1796, 1.1802, 1.1737, 1.1765
10/16/17, 1.1821, 1.1821, 1.1782, 1.1798
10/13/17, 1.1830, 1.1876, 1.1805, 1.1821
10/12/17, 1.1860, 1.1882, 1.1827, 1.1831
10/11/17, 1.1809, 1.1870, 1.1796, 1.1859
10/10/17, 1.1741, 1.1825, 1.1740, 1.1807
10/09/17, 1.1731, 1.1757, 1.1720, 1.1743
10/06/17, 1.1716, 1.1739, 1.1670, 1.1731
10/05/17, 1.1759, 1.1780, 1.1700, 1.1710
10/04/17, 1.1744, 1.1788, 1.1736, 1.1761
10/03/17, 1.1732, 1.1775, 1.1697, 1.1745
10/02/17, 1.1813, 1.1813, 1.1724, 1.1733
09/29/17, 1.1786, 1.1832, 1.1772, 1.1813
09/28/17, 1.1745, 1.1804, 1.1722, 1.1787
09/27/17, 1.1792, 1.1797, 1.1718, 1.1744
09/26/17, 1.1847, 1.1863, 1.1759, 1.1795
09/25/17, 1.1947, 1.1947, 1.1832, 1.1849
09/22/17, 1.1942, 1.2005, 1.1937, 1.1947
09/21/17, 1.1892, 1.1954, 1.1865, 1.1941
09/20/17, 1.1995, 1.2034, 1.1862, 1.1894
09/19/17, 1.1955, 1.2006, 1.1950, 1.1993
09/18/17, 1.1946, 1.1970, 1.1916, 1.1953
09/15/17, 1.1918, 1.1986, 1.1902, 1.1946
09/14/17, 1.1886, 1.1923, 1.1840, 1.1920
09/13/17, 1.1967, 1.1995, 1.1873, 1.1885
09/12/17, 1.1953, 1.1979, 1.1926, 1.1966
09/11/17, 1.2037, 1.2037, 1.1947, 1.1952
09/08/17, 1.2023, 1.2092, 1.2017, 1.2037
09/07/17, 1.1918, 1.2057, 1.1914, 1.2024
09/06/17, 1.1916, 1.1950, 1.1904, 1.1917
09/05/17, 1.1898, 1.1942, 1.1868, 1.1914
09/04/17, 1.1863, 1.1924, 1.1863, 1.1897
09/01/17, 1.1908, 1.1981, 1.1851, 1.1863
08/31/17, 1.1885, 1.1912, 1.1824, 1.1909
08/30/17, 1.1972, 1.1986, 1.1881, 1.1884
08/29/17, 1.1979, 1.2070, 1.1946, 1.1973
08/28/17, 1.1924, 1.1986, 1.1917, 1.1980
08/25/17, 1.1801, 1.1943, 1.1773, 1.1924
08/24/17, 1.1808, 1.1821, 1.1784, 1.1800
08/23/17, 1.1764, 1.1825, 1.1741, 1.1807
08/22/17, 1.1816, 1.1825, 1.1745, 1.1762
08/21/17, 1.1762, 1.1829, 1.1731, 1.1817
08/18/17, 1.1723, 1.1773, 1.1708, 1.1762
08/17/17, 1.1766, 1.1791, 1.1663, 1.1724
08/16/17, 1.1737, 1.1780, 1.1683, 1.1767
08/15/17, 1.1781, 1.1793, 1.1687, 1.1736
08/14/17, 1.1823, 1.1840, 1.1771, 1.1782
08/11/17, 1.1772, 1.1847, 1.1748, 1.1823
08/10/17, 1.1761, 1.1785, 1.1704, 1.1773
08/09/17, 1.1760, 1.1765, 1.1689, 1.1760
08/08/17, 1.1795, 1.1825, 1.1718, 1.1751
08/07/17, 1.1773, 1.1814, 1.1773, 1.1797
08/04/17, 1.1870, 1.1889, 1.1728, 1.1773
08/03/17, 1.1858, 1.1892, 1.1830, 1.1869
08/02/17, 1.1803, 1.1905, 1.1795, 1.1857
08/01/17, 1.1842, 1.1845, 1.1787, 1.1802
07/31/17, 1.1750, 1.1846, 1.1724, 1.1843
07/28/17, 1.1679, 1.1765, 1.1671, 1.1750
07/27/17, 1.1736, 1.1777, 1.1650, 1.1677
07/26/17, 1.1645, 1.1742, 1.1614, 1.1735
07/25/17, 1.1643, 1.1712, 1.1630, 1.1648
07/24/17, 1.1665, 1.1683, 1.1628, 1.1644
07/21/17, 1.1630, 1.1683, 1.1620, 1.1665
07/20/17, 1.1515, 1.1655, 1.1480, 1.1631
07/19/17, 1.1556, 1.1558, 1.1510, 1.1516
07/18/17, 1.1480, 1.1584, 1.1473, 1.1555
07/17/17, 1.1469, 1.1488, 1.1435, 1.1479
07/14/17, 1.1398, 1.1474, 1.1392, 1.1469
07/13/17, 1.1414, 1.1457, 1.1370, 1.1399
07/12/17, 1.1466, 1.1490, 1.1393, 1.1413
07/11/17, 1.1401, 1.1481, 1.1382, 1.1467
07/10/17, 1.1402, 1.1420, 1.1382, 1.1400
07/07/17, 1.1424, 1.1441, 1.1380, 1.1402
07/06/17, 1.1353, 1.1426, 1.1329, 1.1423
07/05/17, 1.1347, 1.1369, 1.1313, 1.1350
07/04/17, 1.1365, 1.1379, 1.1337, 1.1346
07/03/17, 1.1426, 1.1426, 1.1355, 1.1364
06/30/17, 1.1442, 1.1446, 1.1393, 1.1426
06/29/17, 1.1378, 1.1447, 1.1375, 1.1442
06/28/17, 1.1339, 1.1390, 1.1297, 1.1379
06/27/17, 1.1183, 1.1350, 1.1179, 1.1340
06/26/17, 1.1200, 1.1220, 1.1172, 1.1181
06/23/17, 1.1154, 1.1211, 1.1145, 1.1193
06/22/17, 1.1167, 1.1179, 1.1139, 1.1153
06/21/17, 1.1135, 1.1171, 1.1127, 1.1170
06/20/17, 1.1148, 1.1166, 1.1119, 1.1136
06/19/17, 1.1198, 1.1214, 1.1144, 1.1150
06/16/17, 1.1144, 1.1202, 1.1139, 1.1198
06/15/17, 1.1218, 1.1231, 1.1133, 1.1145
06/14/17, 1.1211, 1.1297, 1.1194, 1.1219
06/13/17, 1.1202, 1.1225, 1.1185, 1.1212
06/12/17, 1.1197, 1.1234, 1.1193, 1.1203
06/09/17, 1.1215, 1.1238, 1.1166, 1.1197
06/08/17, 1.1258, 1.1269, 1.1196, 1.1216
06/07/17, 1.1277, 1.1283, 1.1204, 1.1257
06/06/17, 1.1254, 1.1284, 1.1240, 1.1278
06/05/17, 1.1281, 1.1281, 1.1235, 1.1256
06/02/17, 1.1214, 1.1286, 1.1204, 1.1281
06/01/17, 1.1243, 1.1258, 1.1202, 1.1212
05/31/17, 1.1185, 1.1254, 1.1164, 1.1244
05/30/17, 1.1165, 1.1204, 1.1110, 1.1186
05/29/17, 1.1181, 1.1192, 1.1161, 1.1163
05/26/17, 1.1212, 1.1235, 1.1161, 1.1181
05/25/17, 1.1223, 1.1251, 1.1194, 1.1211
05/24/17, 1.1184, 1.1222, 1.1168, 1.1220
05/23/17, 1.1239, 1.1268, 1.1175, 1.1183
05/22/17, 1.1206, 1.1264, 1.1161, 1.1238
05/19/17, 1.1103, 1.1213, 1.1098, 1.1206
05/18/17, 1.1160, 1.1174, 1.1077, 1.1102
05/17/17, 1.1081, 1.1163, 1.1080, 1.1159
05/16/17, 1.0974, 1.1099, 1.0974, 1.1082
05/15/17, 1.0932, 1.0991, 1.0922, 1.0975
05/12/17, 1.0861, 1.0935, 1.0856, 1.0932
05/11/17, 1.0869, 1.0894, 1.0839, 1.0862
05/10/17, 1.0874, 1.0899, 1.0854, 1.0870
05/09/17, 1.0925, 1.0936, 1.0863, 1.0875
05/08/17, 1.0998, 1.0998, 1.0917, 1.0924
05/05/17, 1.0984, 1.1001, 1.0953, 1.0998
05/04/17, 1.0885, 1.0989, 1.0876, 1.0985
05/03/17, 1.0957, 1.0957, 1.0882, 1.0886
05/02/17, 1.0898, 1.0935, 1.0889, 1.0932
05/01/17, 1.0897, 1.0924, 1.0884, 1.0899
04/28/17, 1.0873, 1.0949, 1.0857, 1.0897
04/27/17, 1.0903, 1.0934, 1.0853, 1.0874
04/26/17, 1.0926, 1.0952, 1.0857, 1.0905
04/25/17, 1.0869, 1.0952, 1.0852, 1.0928
04/24/17, 1.0727, 1.0878, 1.0727, 1.0868
04/21/17, 1.0718, 1.0738, 1.0682, 1.0727
04/20/17, 1.0713, 1.0778, 1.0710, 1.0717
04/19/17, 1.0732, 1.0736, 1.0700, 1.0712
04/18/17, 1.0644, 1.0737, 1.0637, 1.0730
04/17/17, 1.0614, 1.0671, 1.0609, 1.0643
04/14/17, 1.0614, 1.0632, 1.0606, 1.0614
